"","x"
"1413",-80.9466666666667
"1414",-80.96
"1415",-80.96
"1416",-80.97
"1417",-80.9733333333333
"1418",-80.9766666666667
"1419",-80.99
"1420",-81.0066666666667
"1421",-81.0133333333333
"1422",-81.01
"1423",-81.0233333333333
"1424",-81.02
"1425",-81.02
"1426",-81.0233333333333
"1427",-81.0266666666667
"1428",-81.0266666666667
"1429",-81.0266666666667
"1430",-81.04
"1431",-81.0333333333333
"1432",-81.0366666666667
"1433",-81.0433333333333
"1434",-81.06
"1435",-81.0666666666667
"1436",-81.0766666666667
"1437",-81.0766666666667
"1438",-81.08
"1439",-81.0733333333333
"1440",-81.07
"1441",-81.0733333333333
"1442",-81.0766666666667
"1443",-81.0766666666667
"1444",-81.08
"1445",-81.0766666666667
"1446",-81.0733333333333
"1447",-81.0733333333333
"1448",-81.0666666666667
"1449",-81.0766666666667
"1450",-81.0733333333333
"1451",-81.07
"1452",-81.07
"1453",-81.0666666666667
"1454",-81.0566666666667
"1455",-81.06
"1456",-81.0666666666667
"1457",-81.0733333333333
"1458",-81.08
"1459",-81.09
"1460",-81.09
"1461",-81.0966666666667
"1462",-81.0966666666667
"1463",-81.0966666666667
"1464",-81.0966666666667
"1465",-81.1066666666667
"1466",-81.11
"1467",-81.1133333333333
"1468",-81.1133333333333
"1469",-81.11
"1470",-81.1066666666667
"1471",-81.1233333333333
"1472",-81.13
"1473",-81.13
"1474",-81.11
"1475",-81.1233333333333
"1476",-81.1233333333333
"1477",-81.1266666666667
"1478",-81.1233333333333
"1479",-81.1133333333333
"1480",-81.1166666666667
"1481",-81.12
"1482",-81.1233333333333
"1483",-81.14
"1484",-81.16
"1485",-81.1533333333333
"1486",-81.15
"1487",-81.1466666666667
"1488",-81.15
"1489",-81.1433333333333
"1490",-81.14
"1491",-81.1366666666667
"1492",-81.15
"1493",-81.15
"1494",-81.15
"1495",-81.1533333333333
"1496",-81.1566666666667
"1497",-81.1566666666667
"1498",-81.15
"1499",-81.15
"1500",-81.1433333333333
"1501",-81.1466666666667
"1502",-81.15
"1503",-81.1533333333333
"1504",-81.15
"1505",-81.17
"1506",-81.1866666666667
"1507",-81.1966666666667
"1508",-81.2033333333333
"1509",-81.21
"1510",-81.22
"1511",-81.2233333333333
"1512",-81.23
"1513",-81.23
"1514",-81.2566666666667
"1515",-81.2633333333333
"1516",-81.27
"1517",-81.2866666666667
"1518",-81.29
"1519",-81.3066666666667
"1520",-81.3033333333333
"1521",-81.3133333333333
"1522",-81.3233333333333
"1523",-81.34
"1524",-81.36
"1525",-81.3733333333333
"1526",-81.3866666666667
"1527",-81.4033333333333
"1528",-81.4233333333333
"1529",-81.4433333333333
"1530",-81.4466666666667
"1531",-81.44
"1532",-81.45
"1533",-81.4566666666667
"1534",-81.47
"1535",-81.4733333333333
"1536",-81.4633333333333
"1537",-81.4666666666667
"1538",-81.48
"1539",-81.4833333333333
"1540",-81.5
"1541",-81.5166666666667
"1542",-81.5233333333333
"1543",-81.5333333333333
"1544",-81.5433333333333
"1545",-81.55
"1546",-81.5566666666667
"1547",-81.5466666666667
"1548",-81.5533333333333
"1549",-81.5566666666667
"1550",-81.5666666666667
"1551",-81.5733333333333
"1552",-81.5833333333333
"1553",-81.6033333333333
"1554",-81.5966666666667
"1555",-81.5966666666667
"1556",-81.5833333333333
"1557",-81.58
"1558",-81.5866666666667
"1559",-81.59
"1560",-81.6033333333333
"1561",-81.62
"1562",-81.6133333333333
"1563",-81.6233333333333
"1564",-81.62
"1565",-81.62
"1566",-81.6166666666667
"1567",-81.6266666666667
"1568",-81.64
"1569",-81.65
"1570",-81.6566666666667
"1571",-81.6666666666667
"1572",-81.6766666666667
"1573",-81.68
"1574",-81.68
"1575",-81.6733333333333
"1576",-81.6666666666667
"1577",-81.6633333333333
"1578",-81.66
"1579",-81.6566666666667
"1580",-81.6566666666667
"1581",-81.6366666666667
"1582",-81.64
"1583",-81.64
"1584",-81.6433333333333
"1585",-81.6433333333333
"1586",-81.6433333333333
"1587",-81.64
"1588",-81.64
"1589",-81.6333333333333
"1590",-81.62
"1591",-81.6166666666667
"1592",-81.62
"1593",-81.6266666666667
"1594",-81.6133333333333
"1595",-81.6233333333333
"1596",-81.63
"1597",-81.63
"1598",-81.64
"1599",-81.6266666666667
"1600",-81.6233333333333
"1601",-81.6133333333333
"1602",-81.6166666666667
"1603",-81.6166666666667
"1604",-81.6133333333333
"1605",-81.6233333333333
"1606",-81.63
"1607",-81.6366666666667
"1608",-81.6366666666667
"1609",-81.6366666666667
"1610",-81.6333333333333
"1611",-81.6433333333333
"1612",-81.6366666666667
"1613",-81.6433333333333
"1614",-81.6466666666667
"1615",-81.6433333333333
"1616",-81.6466666666667
"1617",-81.6466666666667
"1618",-81.6433333333333
"1619",-81.6533333333333
"1620",-81.6566666666667
"1621",-81.6633333333333
"1622",-81.6733333333333
"1623",-81.6666666666667
"1624",-81.66
"1625",-81.6533333333333
"1626",-81.65
"1627",-81.65
"1628",-81.6533333333333
"1629",-81.65
"1630",-81.6466666666667
"1631",-81.6433333333333
"1632",-81.64
"1633",-81.6366666666667
"1634",-81.6233333333333
"1635",-81.62
"1636",-81.6033333333333
"1637",-81.6
"1638",-81.6033333333333
"1639",-81.6
"1640",-81.5966666666667
"1641",-81.5933333333333
"1642",-81.59
"1643",-81.5833333333333
"1644",-81.5833333333333
"1645",-81.57
"1646",-81.58
"1647",-81.5733333333333
"1648",-81.5766666666667
"1649",-81.58
"1650",-81.5833333333333
"1651",-81.58
"1652",-81.58
"1653",-81.5866666666667
"1654",-81.59
"1655",-81.5866666666667
"1656",-81.5966666666667
"1657",-81.6033333333333
"1658",-81.59
"1659",-81.5766666666667
"1660",-81.5733333333333
"1661",-81.5766666666667
"1662",-81.57
"1663",-81.56
"1664",-81.5733333333333
"1665",-81.59
"1666",-81.59
"1667",-81.5933333333333
"1668",-81.5866666666667
"1669",-81.5866666666667
"1670",-81.58
"1671",-81.5833333333333
"1672",-81.5766666666667
"1673",-81.5733333333333
"1674",-81.5733333333333
"1675",-81.5733333333333
"1676",-81.5733333333333
"1677",-81.5766666666667
"1678",-81.5766666666667
"1679",-81.5666666666667
"1680",-81.56
"1681",-81.56
"1682",-81.5666666666667
"1683",-81.5833333333333
"1684",-81.59
"1685",-81.58
"1686",-81.5833333333333
"1687",-81.5833333333333
"1688",-81.58
"1689",-81.58
"1690",-81.5866666666667
"1691",-81.5966666666667
"1692",-81.6033333333333
"1693",-81.61
"1694",-81.62
"1695",-81.62
"1696",-81.62
"1697",-81.62
"1698",-81.62
"1699",-81.62
"1700",-81.62
"1701",-81.62
"1702",-81.62
"1703",-81.6066666666667
"1704",-81.6033333333333
"1705",-81.5966666666667
"1706",-81.5966666666667
"1707",-81.5866666666667
"1708",-81.59
"1709",-81.5833333333333
"1710",-81.58
"1711",-81.5633333333333
"1712",-81.55
"1713",-81.53
"1714",-81.52
"1715",-81.5166666666667
"1716",-81.52
"1717",-81.5166666666667
"1718",-81.5133333333333
"1719",-81.4966666666667
"1720",-81.4833333333333
"1721",-81.48
"1722",-81.4766666666667
"1723",-81.47
"1724",-81.4633333333333
"1725",-81.4666666666667
"1726",-81.4633333333333
"1727",-81.4566666666667
"1728",-81.4666666666667
"1729",-81.47
"1730",-81.4766666666667
"1731",-81.48
"1732",-81.4766666666667
"1733",-81.48
"1734",-81.4666666666667
"1735",-81.4733333333333
"1736",-81.4633333333333
"1737",-81.4666666666667
"1738",-81.4666666666667
"1739",-81.4666666666667
"1740",-81.4666666666667
"1741",-81.4566666666667
"1742",-81.46
"1743",-81.47
"1744",-81.4633333333333
"1745",-81.4666666666667
"1746",-81.48
"1747",-81.4933333333333
"1748",-81.4866666666667
"1749",-81.4933333333333
"1750",-81.4933333333333
"1751",-81.5033333333333
"1752",-81.5033333333333
"1753",-81.5
"1754",-81.5
"1755",-81.52
"1756",-81.51
"1757",-81.5066666666667
"1758",-81.5166666666667
"1759",-81.53
"1760",-81.54
"1761",-81.5366666666667
"1762",-81.5433333333333
"1763",-81.54
"1764",-81.54
"1765",-81.54
"1766",-81.5433333333333
"1767",-81.54
"1768",-81.5366666666667
"1769",-81.5366666666667
"1770",-81.54
"1771",-81.5166666666667
"1772",-81.5066666666667
"1773",-81.5066666666667
"1774",-81.51
"1775",-81.4966666666667
"1776",-81.4966666666667
"1777",-81.49
"1778",-81.4833333333333
"1779",-81.4833333333333
"1780",-81.4833333333333
"1781",-81.5
"1782",-81.51
"1783",-81.51
"1784",-81.4966666666667
"1785",-81.5
"1786",-81.5066666666667
"1787",-81.5133333333333
"1788",-81.5133333333333
"1789",-81.5166666666667
"1790",-81.5333333333333
"1791",-81.54
"1792",-81.5333333333333
"1793",-81.5333333333333
"1794",-81.5333333333333
"1795",-81.5333333333333
"1796",-81.5333333333333
"1797",-81.5333333333333
"1798",-81.53
"1799",-81.5366666666667
"1800",-81.5333333333333
"1801",-81.5266666666667
"1802",-81.5333333333333
"1803",-81.53
"1804",-81.5266666666667
"1805",-81.5266666666667
"1806",-81.53
"1807",-81.5266666666667
"1808",-81.53
"1809",-81.52
"1810",-81.5133333333333
"1811",-81.5166666666667
"1812",-81.5266666666667
"1813",-81.54
"1814",-81.5266666666667
"1815",-81.53
"1816",-81.5333333333333
"1817",-81.5366666666667
"1818",-81.5333333333333
"1819",-81.5266666666667
"1820",-81.52
"1821",-81.52
"1822",-81.5166666666667
"1823",-81.5133333333333
"1824",-81.5066666666667
"1825",-81.48
"1826",-81.46
"1827",-81.4466666666667
"1828",-81.43
"1829",-81.4266666666667
"1830",-81.4333333333333
"1831",-81.4333333333333
"1832",-81.4333333333333
"1833",-81.4366666666667
"1834",-81.43
"1835",-81.4333333333333
"1836",-81.4366666666667
"1837",-81.44
"1838",-81.44
"1839",-81.4466666666667
"1840",-81.4366666666667
"1841",-81.4266666666667
"1842",-81.4233333333333
"1843",-81.42
"1844",-81.4166666666667
"1845",-81.41
"1846",-81.41
"1847",-81.4133333333333
"1848",-81.4233333333333
"1849",-81.4266666666667
"1850",-81.44
"1851",-81.4366666666667
"1852",-81.4366666666667
"1853",-81.42
"1854",-81.4166666666667
"1855",-81.4133333333333
"1856",-81.43
"1857",-81.4333333333333
"1858",-81.43
"1859",-81.43
"1860",-81.43
"1861",-81.43
"1862",-81.4266666666667
"1863",-81.4266666666667
"1864",-81.42
"1865",-81.42
"1866",-81.4266666666667
"1867",-81.4233333333333
"1868",-81.42
"1869",-81.4233333333333
"1870",-81.41
"1871",-81.4266666666667
"1872",-81.4266666666667
"1873",-81.4266666666667
"1874",-81.4333333333333
"1875",-81.4433333333333
"1876",-81.46
"1877",-81.47
"1878",-81.48
"1879",-81.4933333333333
"1880",-81.4933333333333
"1881",-81.4966666666667
"1882",-81.4966666666667
"1883",-81.4966666666667
"1884",-81.49
"1885",-81.4933333333333
"1886",-81.5066666666667
"1887",-81.52
"1888",-81.52
"1889",-81.5366666666667
"1890",-81.55
"1891",-81.5633333333333
"1892",-81.5666666666667
"1893",-81.5633333333333
"1894",-81.5633333333333
"1895",-81.5533333333333
"1896",-81.5466666666667
"1897",-81.5466666666667
"1898",-81.5366666666667
"1899",-81.5366666666667
"1900",-81.54
"1901",-81.5433333333333
"1902",-81.5466666666667
"1903",-81.55
"1904",-81.55
"1905",-81.5566666666667
"1906",-81.5666666666667
"1907",-81.5733333333333
"1908",-81.5833333333333
"1909",-81.5866666666667
"1910",-81.6
"1911",-81.5966666666667
"1912",-81.6
"1913",-81.5966666666667
"1914",-81.6033333333333
"1915",-81.6166666666667
"1916",-81.6066666666667
"1917",-81.6066666666667
"1918",-81.61
"1919",-81.5966666666667
"1920",-81.5966666666667
"1921",-81.5966666666667
"1922",-81.5966666666667
"1923",-81.6033333333333
"1924",-81.6166666666667
"1925",-81.62
"1926",-81.6233333333333
"1927",-81.6233333333333
"1928",-81.6233333333333
"1929",-81.6266666666667
"1930",-81.6233333333333
"1931",-81.62
"1932",-81.6166666666667
"1933",-81.6033333333333
"1934",-81.6066666666667
"1935",-81.61
"1936",-81.6266666666667
"1937",-81.63
"1938",-81.6266666666667
"1939",-81.6333333333333
"1940",-81.6433333333333
"1941",-81.6533333333333
"1942",-81.6533333333333
"1943",-81.6566666666667
"1944",-81.65
"1945",-81.6533333333333
"1946",-81.64
"1947",-81.64
"1948",-81.6366666666667
"1949",-81.63
"1950",-81.6266666666667
"1951",-81.63
"1952",-81.6233333333333
"1953",-81.61
"1954",-81.61
"1955",-81.6133333333333
"1956",-81.6033333333333
"1957",-81.5933333333333
"1958",-81.5866666666667
"1959",-81.59
"1960",-81.5933333333333
"1961",-81.5866666666667
"1962",-81.5866666666667
"1963",-81.5766666666667
"1964",-81.5733333333333
"1965",-81.55
"1966",-81.55
"1967",-81.5433333333333
"1968",-81.5466666666667
"1969",-81.5466666666667
"1970",-81.5466666666667
"1971",-81.54
"1972",-81.54
"1973",-81.5433333333333
"1974",-81.5466666666667
"1975",-81.55
"1976",-81.55
"1977",-81.5533333333333
"1978",-81.5666666666667
"1979",-81.58
"1980",-81.58
"1981",-81.5866666666667
"1982",-81.5933333333333
"1983",-81.58
"1984",-81.58
"1985",-81.58
"1986",-81.5733333333333
"1987",-81.5666666666667
"1988",-81.5633333333333
"1989",-81.5666666666667
"1990",-81.5533333333333
"1991",-81.5466666666667
"1992",-81.5366666666667
"1993",-81.53
"1994",-81.5266666666667
"1995",-81.5233333333333
"1996",-81.5266666666667
"1997",-81.53
"1998",-81.5266666666667
"1999",-81.5266666666667
"2000",-81.53
"2001",-81.5333333333333
"2002",-81.5366666666667
"2003",-81.5466666666667
"2004",-81.5466666666667
"2005",-81.5533333333333
"2006",-81.5533333333333
"2007",-81.5633333333333
"2008",-81.5533333333333
"2009",-81.56
"2010",-81.57
"2011",-81.57
"2012",-81.5633333333333
"2013",-81.5666666666667
"2014",-81.5766666666667
"2015",-81.5766666666667
"2016",-81.5666666666667
"2017",-81.5666666666667
"2018",-81.56
"2019",-81.57
"2020",-81.5633333333333
"2021",-81.5633333333333
"2022",-81.5666666666667
"2023",-81.56
"2024",-81.56
"2025",-81.5566666666667
"2026",-81.56
"2027",-81.56
"2028",-81.5533333333333
"2029",-81.5533333333333
"2030",-81.55
"2031",-81.5566666666667
"2032",-81.5666666666667
"2033",-81.5666666666667
"2034",-81.56
"2035",-81.5566666666667
"2036",-81.55
"2037",-81.5466666666667
"2038",-81.55
"2039",-81.56
"2040",-81.56
"2041",-81.5633333333333
"2042",-81.5633333333333
"2043",-81.5533333333333
"2044",-81.56
"2045",-81.55
"2046",-81.5333333333333
"2047",-81.52
"2048",-81.53
"2049",-81.5266666666667
"2050",-81.5333333333333
"2051",-81.53
"2052",-81.5266666666667
"2053",-81.5266666666667
"2054",-81.53
"2055",-81.52
"2056",-81.5233333333333
"2057",-81.53
"2058",-81.5166666666667
"2059",-81.51
"2060",-81.4966666666667
"2061",-81.5066666666667
"2062",-81.4933333333333
"2063",-81.4933333333333
"2064",-81.4933333333333
"2065",-81.4966666666667
"2066",-81.5
"2067",-81.5066666666667
"2068",-81.5033333333333
"2069",-81.5133333333333
"2070",-81.5133333333333
"2071",-81.5233333333333
"2072",-81.52
"2073",-81.52
"2074",-81.5233333333333
"2075",-81.5266666666667
"2076",-81.5266666666667
"2077",-81.54
"2078",-81.54
"2079",-81.5466666666667
"2080",-81.5433333333333
"2081",-81.5266666666667
"2082",-81.52
"2083",-81.5133333333333
"2084",-81.5266666666667
"2085",-81.5266666666667
"2086",-81.5266666666667
"2087",-81.5333333333333
"2088",-81.5366666666667
"2089",-81.5333333333333
"2090",-81.5333333333333
"2091",-81.5366666666667
"2092",-81.54
"2093",-81.5533333333333
"2094",-81.5566666666667
"2095",-81.5633333333333
"2096",-81.5633333333333
"2097",-81.57
"2098",-81.5766666666667
"2099",-81.56
"2100",-81.56
"2101",-81.5666666666667
"2102",-81.5566666666667
"2103",-81.5633333333333
"2104",-81.5633333333333
"2105",-81.5566666666667
"2106",-81.5433333333333
"2107",-81.5433333333333
"2108",-81.5466666666667
"2109",-81.55
"2110",-81.5466666666667
"2111",-81.5433333333333
"2112",-81.5333333333333
"2113",-81.52
"2114",-81.5233333333333
"2115",-81.52
"2116",-81.5233333333333
"2117",-81.5133333333333
"2118",-81.5066666666667
"2119",-81.4966666666667
"2120",-81.5033333333333
"2121",-81.5033333333333
"2122",-81.4933333333333
"2123",-81.4933333333333
"2124",-81.5033333333333
"2125",-81.5233333333333
"2126",-81.5366666666667
"2127",-81.5466666666667
"2128",-81.5533333333333
"2129",-81.5533333333333
"2130",-81.55
"2131",-81.56
"2132",-81.56
"2133",-81.5566666666667
"2134",-81.5566666666667
"2135",-81.5533333333333
"2136",-81.5533333333333
"2137",-81.5566666666667
"2138",-81.56
"2139",-81.56
"2140",-81.56
"2141",-81.5633333333333
"2142",-81.5633333333333
"2143",-81.5633333333333
"2144",-81.5666666666667
"2145",-81.5666666666667
"2146",-81.5666666666667
"2147",-81.5666666666667
"2148",-81.5466666666667
"2149",-81.55
"2150",-81.54
"2151",-81.5433333333333
"2152",-81.5466666666667
"2153",-81.55
"2154",-81.5566666666667
"2155",-81.5566666666667
"2156",-81.55
"2157",-81.5566666666667
"2158",-81.5633333333333
"2159",-81.5733333333333
"2160",-81.5833333333333
"2161",-81.5733333333333
"2162",-81.57
"2163",-81.5666666666667
"2164",-81.5733333333333
"2165",-81.57
"2166",-81.5666666666667
"2167",-81.57
"2168",-81.5666666666667
"2169",-81.55
"2170",-81.5666666666667
"2171",-81.5466666666667
"2172",-81.54
"2173",-81.5433333333333
"2174",-81.54
"2175",-81.5366666666667
"2176",-81.5333333333333
"2177",-81.52
"2178",-81.5133333333333
"2179",-81.5
"2180",-81.5033333333333
"2181",-81.5066666666667
"2182",-81.5
"2183",-81.5066666666667
"2184",-81.5066666666667
"2185",-81.5066666666667
"2186",-81.4933333333333
"2187",-81.4833333333333
"2188",-81.4833333333333
"2189",-81.4733333333333
"2190",-81.46
"2191",-81.45
"2192",-81.4566666666667
"2193",-81.4566666666667
"2194",-81.4533333333333
"2195",-81.4633333333333
"2196",-81.4566666666667
"2197",-81.4533333333333
"2198",-81.45
"2199",-81.45
"2200",-81.4533333333333
"2201",-81.4433333333333
"2202",-81.44
"2203",-81.4266666666667
"2204",-81.42
"2205",-81.4033333333333
"2206",-81.3866666666667
"2207",-81.37
"2208",-81.3666666666667
"2209",-81.3633333333333
"2210",-81.3533333333333
"2211",-81.3533333333333
"2212",-81.3533333333333
"2213",-81.35
"2214",-81.3366666666667
"2215",-81.3233333333333
"2216",-81.3333333333333
"2217",-81.34
"2218",-81.3466666666667
"2219",-81.3466666666667
"2220",-81.35
"2221",-81.3533333333333
"2222",-81.3533333333333
"2223",-81.3533333333333
"2224",-81.3533333333333
"2225",-81.3566666666667
"2226",-81.3633333333333
"2227",-81.3666666666667
"2228",-81.38
"2229",-81.3833333333333
"2230",-81.3933333333333
"2231",-81.4033333333333
"2232",-81.4133333333333
"2233",-81.4333333333333
"2234",-81.4333333333333
"2235",-81.4333333333333
"2236",-81.4333333333333
"2237",-81.4366666666667
"2238",-81.4433333333333
"2239",-81.4366666666667
"2240",-81.4366666666667
"2241",-81.4366666666667
"2242",-81.44
"2243",-81.43
"2244",-81.4433333333333
"2245",-81.4466666666667
"2246",-81.45
"2247",-81.4533333333333
"2248",-81.46
"2249",-81.4666666666667
"2250",-81.4733333333333
"2251",-81.4733333333333
"2252",-81.48
"2253",-81.4766666666667
"2254",-81.47
"2255",-81.4666666666667
"2256",-81.4666666666667
"2257",-81.4733333333333
"2258",-81.4866666666667
"2259",-81.4833333333333
"2260",-81.4833333333333
"2261",-81.4866666666667
"2262",-81.4833333333333
"2263",-81.4866666666667
"2264",-81.48
"2265",-81.48
"2266",-81.48
"2267",-81.49
"2268",-81.4833333333333
"2269",-81.4866666666667
"2270",-81.4866666666667
"2271",-81.5033333333333
"2272",-81.5066666666667
"2273",-81.5166666666667
"2274",-81.5133333333333
"2275",-81.52
"2276",-81.5233333333333
"2277",-81.5166666666667
"2278",-81.5033333333333
"2279",-81.49
"2280",-81.4933333333333
"2281",-81.4833333333333
"2282",-81.47
"2283",-81.48
"2284",-81.4766666666667
"2285",-81.48
"2286",-81.4933333333333
"2287",-81.4933333333333
"2288",-81.5
"2289",-81.5
"2290",-81.51
"2291",-81.51
"2292",-81.5133333333333
"2293",-81.5166666666667
"2294",-81.5233333333333
"2295",-81.5233333333333
"2296",-81.5233333333333
"2297",-81.5333333333333
"2298",-81.5366666666667
"2299",-81.5366666666667
"2300",-81.5366666666667
"2301",-81.5333333333333
"2302",-81.5366666666667
"2303",-81.5266666666667
"2304",-81.53
"2305",-81.53
"2306",-81.54
"2307",-81.5433333333333
"2308",-81.5566666666667
"2309",-81.56
"2310",-81.5633333333333
"2311",-81.5733333333333
"2312",-81.5966666666667
"2313",-81.5966666666667
"2314",-81.5866666666667
"2315",-81.5933333333333
"2316",-81.5933333333333
"2317",-81.5933333333333
"2318",-81.6
"2319",-81.6
"2320",-81.6066666666667
"2321",-81.6066666666667
"2322",-81.61
"2323",-81.6133333333333
"2324",-81.62
"2325",-81.6233333333333
"2326",-81.6333333333333
"2327",-81.6333333333333
"2328",-81.6366666666667
"2329",-81.64
"2330",-81.6366666666667
"2331",-81.6266666666667
"2332",-81.62
"2333",-81.62
